event_id,japones,es_final,estado
33002638,%s　さんは\n%3F商店街の　ペンギーゴの%1F前にいる\nと%1F言ってましたよ！,He oído que %s está\ncerca del Balón Bazar del barrio de tiendas.  ,oficial
33002638,%2F場所がわからなくなったら\nケータイで%2F連絡をくださいね。,"Si se te olvida adónde tenías que ir,\nllámame al móvil. Para hacerlo, selecciona\n""Datos"" en el menú y después, ""Estado"".",oficial
33002638,じゃあ　%1F後のことは%1F任せましたよ！,"Bueno, ¡el resto es cosa tuya!",oficial
33002638,はいはい　もしもし！\nあっ　イナズマジャパンですね！,"¿Hola?\n¡Ah! ¡Hola, Inazuma Japón!",oficial
33002638,%s　さんは\n%3F商店街の　ペンギーゴの%1F前にいる\nと%1F言ってましたよ！,He oído que %s está\ncerca del Balón Bazar del barrio de tiendas.  ,oficial
33002638,がんばって\nチームを%1F強くしてくださいね！,¡No te rindas!\n¡Forma el equipo más fuerte del mundo!,oficial
33002639,%s\nが%2F一緒に%1F行くことになった！,¡%s se va contigo!,oficial
33002639,%s\nが%2F仲間になった！,¡%s se te ha unido!,oficial
33002639,%s\nが%2F仲間になった！,¡%s se te ha unido!,oficial
33002639,%s\nを%1F手に%1F入れた！,Has obtenido: %s.,oficial
33002639,おやおや　わたしに%1F何か%1F用ですか？\n…ほほう。サッカーの%4F日本代表に\nわたしを%1F入れたいと？,¿Mmm? ¿Cómo decís?\n¿Queréis que me una al Inazuma Japón?,revisar
33002639,ほっほっほ　いいでしょう。,,sin_pareja
33002639,では　わたしの%1F力をここで\nご%1F覧にいれましょう！！\n%2F勝負ですっ！,"Je, je, je... Muy bien. Juguemos un\npartido y os enseñaré lo que sé hacer.",revisar
33002639,では%1F去りなさい！\nあなたに%1F用などありません。,"Entonces, ¡dejadme en paz!\nNo pienso perder el tiempo con gente así.",revisar
33002639,どうしましたか？\nまた　わたしの%1F力を%1F見たいと\nいうのですか？,,sin_pareja
33002639,ぬぬぬ…さすがは%4F日本代表。\nわたしの%2F完敗です。,¿Qué os trae por aquí?\n¿Aún queréis ficharme?,revisar
33002639,ですが　わたしの%1F力もなかなかの\nものだったでしょう？\nきっと%1F役に%1F立ちますよ。,"¡He perdido! Sin duda os merecéis\nrepresentar al país... Aunque yo tampoco\nhe estado mal, ¿eh? Quizá os sea útil.",revisar
33002639,…あなたは%2F本当に%4F日本代表ですか？\n%2F失望しましたよ。,,sin_pareja
33002639,%1F弱いチームに　わたしの%1F力を\n%1F貸すつもりはございません。\nでは　さようなら。,¿De verdad sois el Inazuma Japón? ¡Menuda\ndecepción! Paso de que me vean con un\nequipo de peleles como el vuestro...,revisar
33002639,%s　さんは\n%3F商店街の　マンホールの%1F上にいる\nと%1F言ってましたよ！,He oído que %s está\nsobre la alcantarilla del barrio de tiendas.  ,oficial
33002639,%2F場所がわからなくなったら\nケータイで%2F連絡をくださいね。,"Si se te olvida adónde tenías que ir,\nllámame al móvil. Para hacerlo, selecciona\n""Datos"" en el menú y después, ""Estado"".",oficial
33002639,じゃあ　%1F後のことは%1F任せましたよ！,"Bueno, ¡el resto es cosa tuya!",oficial
33002639,はいはい　もしもし！\nあっ　イナズマジャパンですね！,"¿Hola?\n¡Ah! ¡Hola, Inazuma Japón!",revisar
33002639,%s　さんは\n%3F商店街の　マンホールの%1F上にいる\nと%1F言ってましたよ！,He oído que %s está\nsobre la alcantarilla del barrio de tiendas.  ,oficial
33002639,がんばって\nチームを%1F強くしてくださいね！,¡No te rindas!\n¡Forma el equipo más fuerte del mundo!,oficial
33002640,%s\nが%2F一緒に%1F行くことになった！,¡%s se va contigo!,oficial
33002640,%s\nが%2F仲間になった！,¡%s se te ha unido!,oficial
33002640,%s\nが%2F仲間になった！,¡%s se te ha unido!,oficial
33002640,%s\nを%1F手に%1F入れた！,Has obtenido: %s.,oficial
33002640,えっー！？\nわたしにイナズマジャパンへ\n%1F入って%1F欲しい！？,,sin_pareja
33002640,そうね…\nどうしてもお%1F願い！　って%1F言うのなら\n%1F入ってもいいけど…　どうかしら？,"¡¿Quieres que me una al Inazuma Japón?!\nBueno, no lo veo claro. Aunque si insistes...",revisar
33002640,そう%1F言ってくれると%1F思ってたわ！\nじゃあ　%2F早速%1F始めましょ！\nわたしも%2F頑張るから　よろしくね！！,"Je, je... Sabía que ibas a decir que sí. ¡Pues\npongámonos manos a la obra! Voy a dar\nla talla, ya lo verás.",revisar
33002640,あらそう？\n%2F面白そうだったのに　%2F残念ね…。,"Ah, vale.\nCon lo divertido que parecía...",revisar
33002640,%s　さんは\n%3F商店街の　Ｇマート%2F店内にいる\nと%1F言ってましたよ！,He oído que %s está\nen el Mercazuma del barrio de tiendas.  ,oficial
33002640,%2F場所がわからなくなったら\nケータイで%2F連絡をくださいね。,"Si se te olvida adónde tenías que ir,\nllámame al móvil. Para hacerlo, selecciona\n""Datos"" en el menú y después, ""Estado"".",oficial
33002640,じゃあ　%1F後のことは%1F任せましたよ！,"Bueno, ¡el resto es cosa tuya!",oficial
33002640,はいはい　もしもし！\nあっ　イナズマジャパンですね！,"¿Hola?\n¡Ah! ¡Hola, Inazuma Japón!",revisar
33002640,%s　さんは\n%3F商店街の　Ｇマート%2F店内にいる\nと%1F言ってましたよ！,He oído que %s está\nen el Mercazuma del barrio de tiendas.  ,oficial
33002640,がんばって\nチームを%1F強くしてくださいね！,¡No te rindas!\n¡Forma el equipo más fuerte del mundo!,oficial
33002662,%s\nが%2F一緒に%1F行くことになった！,¡%s se va contigo!,oficial
33002662,%s\nが%2F仲間になった！,¡%s se te ha unido!,oficial
33002662,%s\nが%2F仲間になった！,¡%s se te ha unido!,oficial
33002662,%s\nを%1F手に%1F入れた！,Has obtenido: %s.,oficial
33002662,なんだ　オレに%1F何か%1F用でもあるのか？\n…はぁ？　%2F一緒にサッカーがしたいだ？,,sin_pareja
33002662,だったらオレから%2F条件をだす。\n%2F仲間を４０%1F人%2F以上あつめてみな！\nそしたら%1F何でもしてやるぜ。,,sin_pareja
33002662,オレの%2F条件をクリアしてないな。,"¿Queréis algo? Ah, que venís a ficharme...",revisar
33002662,さあ　%1F早くどっかへ%1F行きな。\nもう%2F用事は%1F終わっただろ？,Me uniré con una condición: que seáis\nal menos 40 en la plantilla.,revisar
33002662,%2F仲間を%1F集めてきたか。,"Aún no habéis logrado lo que os pedí. ¡No me\nhagáis perder el tiempo! Si no ficháis a más\njugadores, no quiero saber nada del tema.",revisar
33002662,…ああ　%2F約束だったしな。\nイナズマジャパンに%1F入ってやるよ。\nこれでいいだろっ？,"Vale, ya tenéis un equipo numeroso...\nYo siempre cumplo lo prometido, así\nque ¡contad conmigo!",revisar
33002662,じゃあ　あっちへ%1F行きな。\nオレは　おまえに%1F用なんてないんだよ。,"Entonces, largaos.\n¡Ya me habéis hecho perder\nbastante tiempo!",revisar
33002662,%s　さんは\n%3F住宅街の　%2F道路の%1F突き%1F当たりにいる\nと%1F言ってましたよ！,"He oído que %s está\nal final de la calle, cerca de la casa de Mark.  ",revisar
33002662,%2F場所がわからなくなったら\nケータイで%2F連絡をくださいね。,"Si se te olvida adónde tenías que ir,\nllámame al móvil. Para hacerlo, selecciona\n""Datos"" en el menú y después, ""Estado"".",oficial
33002662,じゃあ　%1F後のことは%1F任せましたよ！,"Bueno, ¡el resto es cosa tuya!",oficial
33002662,はいはい　もしもし！\nあっ　イナズマジャパンですね！,"¿Hola?\n¡Ah! ¡Hola, Inazuma Japón!",revisar
33002662,%s　さんは\n%3F住宅街の　%2F道路の%1F突き%1F当たりにいる\nと%1F言ってましたよ！,"He oído que %s está\nal final de la calle, cerca de la casa de Mark.  ",revisar
33002662,がんばって\nチームを%1F強くしてくださいね！,¡No te rindas!\n¡Forma el equipo más fuerte del mundo!,oficial
33002671,%s\nが%2F一緒に%1F行くことになった！,¡%s se va contigo!,oficial
33002671,%s\nが%2F仲間になった！,¡%s se te ha unido!,oficial
33002671,%s\nが%2F仲間になった！,¡%s se te ha unido!,oficial
33002671,%s\nを%1F手に%1F入れた！,Has obtenido: %s.,oficial
33002671,フッ…　ボクに%1F用があるのはキミかい？,"¡Ah! Me estabas buscando,\n¿verdad?",oficial
33002671,…ボクとサッカーがしたい？,"Quieres que me una al equipo, ¿eh?",oficial
33002671,フッ　そうだね…　してあげてもいいが\nちゃんと%2F試合で%1F使ってくれよ。,"Bueno, vale, ¡aunque no pienso estar\ntodo el día chupando banquillo!",oficial
33002671,フッ…　そうかい。\nそれでは　さらばだ。,Pues entonces vete zumbando.,oficial
33002671,%s　さんは\nタイタニックスタジアム%1F前にいる\nと%1F言ってましたよ！,He oído que %s está\nfrente al estadio Monumental.  ,oficial
33002671,%2F場所がわからなくなったら\nケータイで%2F連絡をくださいね。,"Si se te olvida adónde tenías que ir,\nllámame al móvil. Para hacerlo, selecciona\n""Datos"" en el menú y después, ""Estado"".",oficial
33002671,じゃあ　%1F後のことは%1F任せましたよ！,"Bueno, ¡el resto es cosa tuya!",oficial
33002671,はいはい　もしもし！\nあっ　イナズマジャパンですね！,"¿Hola?\n¡Ah! ¡Hola, Inazuma Japón!",oficial
33002671,%s　さんは\nタイタニックスタジアム%1F前にいる\nと%1F言ってましたよ！,He oído que %s está\nfrente al estadio Monumental.  ,oficial
33002671,がんばって\nチームを%1F強くしてくださいね！,¡No te rindas!\n¡Forma el equipo más fuerte del mundo!,oficial
33002692,%s\nが%2F一緒に%1F行くことになった！,¡%s se va contigo!,oficial
33002692,%s\nが%2F仲間になった！,¡%s se te ha unido!,oficial
33002692,%s\nが%2F仲間になった！,¡%s se te ha unido!,oficial
33002692,%s\nを%1F手に%1F入れた！,Has obtenido: %s.,oficial
33002692,フッ…オレの%1F助けがほしいのか？\nどうしてもって%1F言うのなら\n%1F力を%1F貸してやるよ。,"Eeeh... Sí, podría unirme a tu equipo,\npero... ¿de verdad necesitáis\nque os ayude?",oficial
33002692,フフ…いいだろう。\nオレの%2F活躍　%2F期待していいぜ？,"¡Ja, ja! ¡Pues me apunto!\n¡Puedes contar conmigo!",oficial
33002692,ハハッ　%1F強がりだね。　まあそのうち\nオレの%1F助けが%2F必要になるさ。,"¡Eh! Tenéis agallas, pero no\ntardaréis en volver con el rabo\nentre las piernas.",oficial
33002692,%s　さんは\n%3F商店街の　%2F倉庫の%1F近くにいる\nと%1F言ってましたよ！,He oído que %s está\ncerca del almacén del barrio de tiendas.  ,oficial
33002692,%2F場所がわからなくなったら\nケータイで%2F連絡をくださいね。,"Si se te olvida adónde tenías que ir,\nllámame al móvil. Para hacerlo, selecciona\n""Datos"" en el menú y después, ""Estado"".",oficial
33002692,じゃあ　%1F後のことは%1F任せましたよ！,"Bueno, ¡el resto es cosa tuya!",oficial
33002692,はいはい　もしもし！\nあっ　イナズマジャパンですね！,"¿Hola?\n¡Ah! ¡Hola, Inazuma Japón!",oficial
33002692,%s　さんは\n%3F商店街の　%2F倉庫の%1F近くにいる\nと%1F言ってましたよ！,He oído que %s está\ncerca del almacén del barrio de tiendas.  ,oficial
33002692,がんばって\nチームを%1F強くしてくださいね！,¡No te rindas!\n¡Forma el equipo más fuerte del mundo!,oficial
33002700,%s\nが%2F一緒に%1F行くことになった！,¡%s se va contigo!,oficial
33002700,%s\nが%2F仲間になった！,¡%s se te ha unido!,oficial
33002700,%s\nが%2F仲間になった！,¡%s se te ha unido!,oficial
33002700,%s\nを%1F手に%1F入れた！,Has obtenido: %s.,oficial
33002700,なあに？　ボクと%1F遊びたいのかな？,¿Eh? ¿Me estáis pidiendo que juegue\nal fútbol en vuestro equipo?,oficial
33002700,うーん　でも%1F遊ぶならやっぱり\n%2F大勢でワイワイやりたいよね！,"Mmm... Si queréis que me una,\nnecesitáis más gente.\n¡Cuanta más, mejor!",oficial
33002700,もっと%2F友達をたくさん%1F連れてきて。\n３５%1F人は%1F欲しいな。\nそれじゃあねー。,Veamos... Creo que estaría bien que\ncontarais con al menos 35 jugadores.\n¡Volved cuando seáis suficientes!,oficial
33002700,いいよ！\nおもいっきり%1F遊んじゃお！,¡Genial! ¡Voy a emplearme a fondo!,oficial
33002700,そっか…　さびしいな。\n%1F気が%1F向いたら　ボクと%1F遊ぼうね。,"Aaah... Me siento marginada.\nAvisadme si cambiáis de opinión, ¿vale?",oficial
33002700,%s　さんは\n%3F住宅街の　%2F道路にいる\nと%1F言ってましたよ！,"He oído que %s está\nen la carretera, cerca de casa de Mark.  ",oficial
33002700,%2F場所がわからなくなったら\nケータイで%2F連絡をくださいね。,"Si se te olvida adónde tenías que ir,\nllámame al móvil. Para hacerlo, selecciona\n""Datos"" en el menú y después, ""Estado"".",oficial
33002700,じゃあ　%1F後のことは%1F任せましたよ！,"Bueno, ¡el resto es cosa tuya!",oficial
33002700,はいはい　もしもし！\nあっ　イナズマジャパンですね！,"¿Hola?\n¡Ah! ¡Hola, Inazuma Japón!",oficial
33002700,%s　さんは\n%3F住宅街の　%2F道路にいる\nと%1F言ってましたよ！,"He oído que %s está\nen la carretera, cerca de casa de Mark.  ",oficial
33002700,がんばって\nチームを%1F強くしてくださいね！,¡No te rindas!\n¡Forma el equipo más fuerte del mundo!,oficial
33002727,%s\nが%2F一緒に%1F行くことになった！,¡%s se va contigo!,oficial
33002727,%s\nが%2F仲間になった！,¡%s se te ha unido!,oficial
33002727,%s\nが%2F仲間になった！,¡%s se te ha unido!,oficial
33002727,%s\nを%1F手に%1F入れた！,Has obtenido: %s.,oficial
33002727,あんたたちかい？\nあたいを%2F仲間にしたいってのは。,"¡Ah! Me alegro de verte. Quieres que\nme una a tu equipo, ¿verdad?",oficial
33002727,…へえ　なかなかおもしろそうじゃん。\nいいよ　あたいも%2F一緒に%1F行く！,Parece divertido. ¡Será un placer\njugar en el Inazuma Japón!,oficial
33002727,あれ　%2F人違いか？\nおっかしいなあ…。,¡Ah! Debo de haberte confundido\ncon otra persona. Perdona.,oficial
33002727,%s　さんは\n%2F雷門%1F中の　%2F部活%1F棟の%1F前にいる\nと%1F言ってましたよ！,He oído que %s está\ncerca de los clubs del Instituto Raimon.  ,oficial
33002727,%2F場所がわからなくなったら\nケータイで%2F連絡をくださいね。,"Si se te olvida adónde tenías que ir,\nllámame al móvil. Para hacerlo, selecciona\n""Datos"" en el menú y después, ""Estado"".",oficial
33002727,じゃあ　%1F後のことは%1F任せましたよ！,"Bueno, ¡el resto es cosa tuya!",oficial
